bored	-1.1	0.9434	[-2, -1, -2, -1, 0, 0, -3, 0, -1, -1]
boredom	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -1, -2, -2, -1]
boredoms	-1.1	0.83066	[-1, -1, -1, -2, 1, -1, -2, -1, -1, -2]
boreen	0.1	0.3	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
boreens	0.2	0.6	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
boreholes	-0.2	0.74833	[0, 0, 0, 0, 0, 1, -1, 0, -2, 0]
borer	-0.4	0.4899	[0, -1, 0, 0, -1, -1, 0, 0, 0, -1]
borers	-1.2	0.9798	[-1, 0, -2, -1, -1, -3, -2, 0, -2, 0]
bores	-1.3	0.78102	[-2, -1, -2, -1, -1, -1, -3, 0, -1, -1]
borescopes	-0.1	0.83066	[-1, 0, -1, 2, 0, 0, 0, 0, -1, 0]
boresome	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -2, -1, -2, -1]
boring	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -1, -1, -2, -2]
bother	-1.4	0.91652	[-1, -1, -1, -2, -3, -3, -1, -1, -1, 0]
botheration	-1.7	0.64031	[-1, -1, -1, -2, -2, -1, -2, -2, -2, -3]
botherations	-1.3	0.64031	[-2, -2, -2, -1, -2, 0, -1, -1, -1, -1]
bothered	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -2]
bothering	-1.6	0.4899	[-2, -1, -2, -2, -1, -1, -1, -2, -2, -2]
bothers	-0.8	0.9798	[-1, -2, -1, -1, 2, -1, -1, -1, -1, -1]
bothersome	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -2, -2, -1, -1]
boycott	-1.3	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]
boycotted	-1.7	0.64031	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -1]
boycotting	-1.7	0.64031	[-2, -2, -2, 0, -2, -1, -2, -2, -2, -2]
boycotts	-1.4	0.91652	[-2, -2, -2, -2, -1, -2, -1, 1, -1, -2]
brainwashing	-1.5	1.28452	[-2, -2, -2, -3, -1, -2, 2, -1, -2, -2]
brave	2.4	0.8	[2, 3, 4, 3, 1, 3, 2, 2, 2, 2]
braved	1.9	0.83066	[3, 1, 3, 1, 1, 2, 3, 2, 2, 1]
bravely	2.3	0.78102	[1, 3, 2, 2, 2, 4, 2, 2, 2, 3]
braver	2.4	0.8	[3, 2, 2, 1, 4, 2, 3, 3, 2, 2]
braveries	2.0	1.0	[2, 4, 2, 3, 1, 1, 2, 3, 1, 1]
bravery	2.2	0.74833	[1, 2, 2, 2, 3, 2, 3, 3, 1, 3]
braves	1.9	0.83066	[3, 1, 3, 1, 2, 2, 3, 2, 1, 1]
bravest	2.3	0.64031	[1, 3, 3, 2, 3, 2, 3, 2, 2, 2]
breathtaking	2.0	1.26491	[3, 1, 3, 2, -1, 1, 2, 3, 3, 3]
bribe	-0.8	1.98997	[-3, 0, -1, -2, -1, -2, -4, 1, 3, 1]
bright	1.9	0.7	[2, 2, 1, 2, 1, 2, 1, 3, 3, 2]
brighten	1.9	0.7	[2, 1, 1, 2, 3, 2, 1, 2, 2, 3]
brightened	2.1	0.83066	[2, 3, 1, 1, 2, 2, 3, 1, 3, 3]
brightener	1.0	1.18322	[0, 0, 0, 1, 0, 1, 2, 0, 3, 3]
brighteners	1.0	0.89443	[0, 1, 0, 1, 1, 3, 0, 1, 2, 1]
brightening	2.5	0.92195	[2, 3, 2, 1, 2, 3, 4, 4, 2, 2]
brightens	1.5	0.5	[2, 1, 1, 2, 2, 1, 2, 2, 1, 1]
brighter	1.6	0.66332	[1, 1, 1, 2, 2, 2, 1, 2, 1, 3]
brightest	3.0	0.63246	[3, 3, 2, 3, 4, 3, 2, 3, 4, 3]
brightly	1.5	0.67082	[2, 3, 1, 2, 1, 1, 2, 1, 1, 1]
brightness	1.6	0.91652	[2, 2, 1, 1, 1, 3, 3, 0, 2, 1]
brightnesses	1.4	0.91652	[2, 3, 1, 2, 1, 1, 0, 0, 2, 2]
brights	0.4	0.66332	[0, 0, 2, 0, 0, 1, 0, 0, 1, 0]
brightwork	1.1	0.83066	[1, 0, 1, 2, 1, 0, 3, 1, 1, 1]
brilliance	2.9	0.83066	[4, 3, 2, 4, 4, 3, 2, 3, 2, 2]
brilliances	2.9	0.83066	[3, 4, 3, 4, 4, 2, 3, 2, 2, 2]
brilliancies	2.3	1.18743	[1, 4, 1, 3, 3, 2, 1, 3, 4, 1]
brilliancy	2.6	1.0198	[4, 3, 2, 4, 2, 3, 1, 3, 1, 3]
brilliant	2.8	0.6	[2, 3, 3, 2, 3, 3, 4, 2, 3, 3]
brilliantine	0.8	1.16619	[-1, 3, 1, 0, 1, 0, 2, 0, 2, 0]
brilliantines	2.0	1.34164	[0, 1, 4, 2, 3, 1, 3, 0, 3, 3]
brilliantly	3.0	0.44721	[3, 2, 3, 3, 3, 3, 3, 3, 4, 3]
brilliants	1.9	0.83066	[3, 1, 2, 1, 2, 1, 3, 2, 1, 3]
brisk	0.6	0.8	[0, 0, 0, 0, 1, 1, 0, 2, 0, 2]
broke	-1.8	0.4	[-2, -2, -2, -2, -1, -2, -2, -1, -2, -2]
broken	-2.1	0.53852	[-2, -2, -2, -2, -3, -2, -1, -3, -2, -2]
brooding	0.1	1.3	[3, 0, -1, -1, -1, 1, 1, -1, 1, -1]
brutal	-3.1	0.7	[-3, -3, -4, -2, -3, -4, -3, -4, -3, -2]
brutalise	-2.7	1.1	[-4, -3, -3, -4, -3, -2, -2, -3, 0, -3]
brutalised	-2.9	0.83066	[-3, -3, -2, -3, -3, -4, -4, -1, -3, -3]
brutalises	-3.2	0.4	[-3, -3, -3, -3, -3, -4, -4, -3, -3, -3]
brutalising	-2.8	0.74833	[-3, -3, -4, -3, -2, -3, -3, -3, -1, -3]
brutalities	-2.6	1.0198	[-4, -2, -2, -4, -2, -4, -2, -3, -1, -2]
brutality	-3.0	0.63246	[-2, -3, -4, -2, -3, -3, -3, -4, -3, -3]
brutalization	-2.1	2.16564	[-3, -2, -4, -2, -4, -4, 2, -3, 2, -3]
brutalizations	-2.3	0.64031	[-2, -2, -3, -2, -1, -3, -3, -2, -2, -3]
brutalize	-2.9	0.7	[-3, -4, -3, -3, -2, -2, -3, -4, -2, -3]
brutalized	-2.4	0.4899	[-3, -2, -2, -3, -2, -2, -3, -3, -2, -2]
brutalizes	-3.2	0.6	[-4, -4, -3, -2, -3, -4, -3, -3, -3, -3]
brutalizing	-3.4	0.66332	[-4, -3, -4, -3, -4, -4, -3, -4, -2, -3]
brutally	-3.0	0.44721	[-3, -3, -3, -3, -3, -3, -3, -2, -3, -4]
bullied	-3.1	0.9434	[-4, -4, -4, -2, -2, -4, -4, -3, -2, -2]
bullshit	-2.8	0.6	[-3, -3, -3, -3, -3, -4, -2, -3, -2, -2]
bully	-2.2	1.6	[-2, -3, -3, -4, -2, -1, 2, -3, -3, -3]
bullying	-2.9	0.7	[-3, -2, -3, -2, -4, -2, -3, -3, -4, -3]
bummer	-1.6	0.8	[-3, -1, -1, -1, -3, -1, -1, -2, -2, -1]
buoyant	0.9	0.83066	[0, 1, 1, 2, 1, 0, 0, 2, 0, 2]
burden	-1.9	0.53852	[-2, -2, -1, -2, -3, -2, -1, -2, -2, -2]
burdened	-1.7	0.45826	[-2, -2, -2, -2, -1, -2, -1, -2, -2, -1]
burdener	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
burdeners	-1.7	1.00499	[-2, -2, -2, -1, -3, -2, 0, 0, -2, -3]
burdening	-1.4	0.66332	[-2, -1, -2, -2, -1, -1, -1, 0, -2, -2]
burdens	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -1, -2, -2]
burdensome	-1.8	0.9798	[-1, -1, -3, -2, -1, -2, -2, -1, -4, -1]
bwahaha	0.4	1.0198	[0, 1, 0, 1, 0, 2, -1, -1, 2, 0]
bwahahah	2.5	0.92195	[3, 4, 2, 2, 2, 3, 1, 2, 2, 4]
calm	1.3	0.78102	[1, 1, 0, 1, 2, 3, 2, 1, 1, 1]
calmative	1.1	0.9434	[3, 2, -1, 1, 1, 1, 1, 1, 1, 1]
calmatives	0.5	0.80623	[-1, 1, 0, 1, 0, 0, 1, 2, 0, 1]
calmed	1.6	0.4899	[2, 2, 2, 1, 1, 1, 2, 1, 2, 2]
calmer	1.5	0.67082	[1, 2, 3, 1, 1, 1, 2, 1, 2, 1]
calmest	1.6	0.8	[3, 2, 2, 2, 1, 1, 0, 2, 1, 2]
calming	1.7	0.78102	[2, 1, 3, 2, 2, 1, 3, 1, 1, 1]
calmly	1.3	0.9	[0, 0, 1, 3, 2, 2, 1, 1, 2, 1]
calmness	1.7	0.9	[1, 1, 1, 2, 2, 2, 1, 4, 1, 2]
calmnesses	1.6	0.4899	[1, 2, 1, 2, 1, 2, 2, 2, 1, 2]
calmodulin	0.2	0.4	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
calms	1.3	0.64031	[2, 1, 1, 2, 0, 1, 1, 2, 2, 1]
can't stand	-2.0	0.63246	[-2, -2, -2, -1, -1, -2, -3, -2, -2, -3]
cancel	-1.0	0.63246	[-2, -1, -1, -1, -1, 0, -1, 0, -2, -1]
cancelled	-1.0	0.44721	[-1, -1, -1, -1, 0, -1, -1, -2, -1, -1]
cancelling	-0.8	0.74833	[0, 0, -1, 0, -1, -1, 0, -2, -1, -2]
cancels	-0.9	0.53852	[0, -1, 0, -1, -1, -1, -1, -1, -2, -1]
cancer	-3.4	0.8	[-2, -4, -3, -4, -4, -2, -3, -4, -4, -4]
capable	1.6	0.4899	[1, 2, 2, 2, 1, 1, 2, 2, 1, 2]
captivated	1.6	0.4899	[2, 1, 2, 2, 2, 2, 1, 2, 1, 1]
care	2.2	0.74833	[2, 1, 2, 1, 2, 2, 3, 3, 3, 3]
cared	1.8	0.74833	[1, 2, 1, 3, 1, 2, 2, 2, 3, 1]
carefree	1.7	0.64031	[1, 1, 2, 2, 2, 2, 1, 1, 2, 3]
careful	0.6	1.11355	[3, 0, 0, 0, 1, 0, -1, 2, 1, 0]
carefully	0.5	0.67082	[1, 0, 1, 1, 0, 1, 0, 1, 1, -1]
carefulness	2.0	0.44721	[3, 2, 2, 1, 2, 2, 2, 2, 2, 2]
careless	-1.5	0.5	[-2, -1, -1, -2, -2, -1, -2, -2, -1, -1]
carelessly	-1.0	0.44721	[-1, -1, -1, -2, -1, 0, -1, -1, -1, -1]
carelessness	-1.4	0.4899	[-2, -1, -1, -2, -1, -2, -1, -1, -2, -1]
carelessnesses	-1.6	1.11355	[-4, -2, -2, -3, -1, 0, -1, -1, -1, -1]
cares	2.0	0.7746	[2, 3, 1, 3, 1, 2, 2, 2, 3, 1]
caring	2.2	0.4	[2, 3, 2, 2, 2, 2, 2, 3, 2, 2]
casual	0.8	0.74833	[1, 1, 0, 1, 0, 2, 0, 1, 2, 0]
casually	0.7	1.00499	[1, 0, 0, 0, 1, 0, 0, 3, 2, 0]
casualty	-2.4	0.91652	[-4, -3, -3, -2, -1, -2, -3, -1, -2, -3]
catastrophe	-3.4	0.4899	[-3, -3, -3, -4, -4, -3, -3, -3, -4, -4]
catastrophic	-2.2	2.22711	[-3, -2, -4, -4, -4, -3, -2, -4, 2, 2]
cautious	-0.4	0.66332	[0, 1, -1, 0, 0, 0, -1, -1, -1, -1]
celebrate	2.7	1.00499	[4, 4, 3, 2, 4, 2, 2, 2, 3, 1]
celebrated	2.7	0.78102	[2, 3, 3, 2, 3, 4, 3, 3, 1, 3]
celebrates	2.7	0.64031	[2, 3, 3, 2, 2, 3, 3, 3, 4, 2]
celebrating	2.7	0.64031	[3, 3, 4, 2, 2, 2, 3, 3, 2, 3]
censor	-2.0	1.34164	[0, -3, -2, -3, -3, 0, -4, -1, -1, -3]
censored	-0.6	1.68523	[-1, -1, -1, 2, -3, -2, -1, -1, -1, 3]
censors	-1.2	1.07703	[-1, 0, -3, 0, -1, 0, -1, -2, -1, -3]
certain	1.1	0.7	[1, 0, 2, 0, 2, 2, 1, 1, 1, 1]
certainly	1.4	1.0198	[3, 2, 0, 1, 3, 1, 0, 1, 1, 2]
certainties	0.9	1.44568	[0, -2, 4, 0, 1, 1, 1, 1, 2, 1]
certainty	1.0	0.89443	[2, 1, 0, 1, 0, 0, 2, 2, 2, 0]
chagrin	-1.9	0.53852	[-1, -2, -3, -2, -1, -2, -2, -2, -2, -2]
chagrined	-1.4	1.2	[-1, -2, 2, -1, -2, -2, -2, -2, -2, -2]
challenge	0.3	1.00499	[1, 0, -1, 1, 1, -1, 1, 0, 2, -1]
challenged	-0.4	1.62481	[0, -2, 1, -1, -3, -1, 3, -1, 1, -1]
challenger	0.5	1.43178	[0, 0, 2, -1, -2, 1, 3, 0, 2, 0]
challengers	0.4	1.56205	[0, -2, -1, 1, 1, 2, 3, 2, -1, -1]
challenges	0.3	1.48661	[0, -1, 2, -1, -2, 0, 3, 0, 2, 0]
challenging	0.6	0.91652	[0, 0, 0, 1, 1, -1, 0, 2, 2, 1]
challengingly	-0.6	1.68523	[0, -1, -2, 1, -3, 2, -2, -1, 2, -2]
champ	2.1	0.83066	[2, 2, 2, 3, 2, 3, 2, 0, 3, 2]
champac	-0.2	0.6	[0, 0, -2, 0, 0, 0, 0, 0, 0, 0]
champagne	1.2	1.07703	[1, 2, 2, 3, 0, 2, 0, 0, 2, 0]
champagnes	0.5	0.92195	[0, 0, 0, 0, 0, 1, 1, 3, 0, 0]
champaign	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
champaigns	0.5	0.67082	[1, 0, 0, 0, 0, 0, 0, 1, 2, 1]
champaks	-0.2	0.6	[0, 0, 0, 0, 0, 0, -2, 0, 0, 0]
champed	1.0	0.63246	[1, 1, 2, 1, 1, 2, 1, 0, 0, 1]
champer	-0.1	0.53852	[0, -1, 1, 0, 0, 0, 0, -1, 0, 0]
champers	0.5	0.67082	[1, 0, 0, 0, 0, 0, 0, 1, 1, 2]
champerties	-0.1	0.83066	[0, -1, 1, 1, 0, 0, 0, 0, -2, 0]
champertous	0.3	0.78102	[0, 0, 0, 1, -1, 2, 1, 0, 0, 0]
champerty	-0.2	1.32665	[-2, -1, 0, -1, 0, 0, 0, -2, 2, 2]
champignon	0.4	0.8	[0, 0, 0, 0, 0, 2, 0, 2, 0, 0]
champignons	0.2	0.6	[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]
champing	0.7	1.34536	[0, 2, 0, 3, 1, 1, 2, 0, -2, 0]
champion	2.9	0.83066	[3, 2, 3, 4, 4, 3, 2, 2, 4, 2]
championed	1.2	1.53623	[2, 1, 3, 1, 1, -3, 2, 2, 1, 2]
championing	1.8	0.9798	[1, 3, 2, 0, 3, 1, 2, 2, 1, 3]
champions	2.4	1.42829	[4, 0, 0, 3, 1, 3, 4, 3, 3, 3]
championship	1.9	1.04403	[3, 1, 1, 3, 2, 1, 3, 3, 0, 2]
championships	2.2	0.74833	[2, 2, 1, 2, 3, 2, 4, 2, 2, 2]
champs	1.8	0.4	[2, 2, 2, 2, 1, 2, 1, 2, 2, 2]
champy	1.0	1.0	[3, 0, 0, 0, 0, 2, 1, 2, 1, 1]
chance	1.0	0.7746	[1, 1, 0, 0, 0, 2, 1, 2, 1, 2]
chances	0.8	0.4	[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]
chaos	-2.7	0.9	[-2, -2, -3, -1, -4, -3, -3, -2, -3, -4]
chaotic	-2.2	1.4	[-3, -2, -1, -2, -3, 1, -2, -2, -4, -4]
charged	-0.8	0.87178	[-1, -2, -2, -1, -1, 0, -1, 1, 0, -1]
charges	-1.1	0.7	[-2, -2, -2, -1, -1, 0, -1, -1, 0, -1]
charitable	1.7	0.64031	[1, 2, 1, 2, 2, 1, 2, 1, 3, 2]
charitableness	1.9	0.9434	[3, 1, 1, 3, 1, 3, 3, 2, 1, 1]
charitablenesses	1.6	1.74356	[2, 2, 3, 4, 1, -1, -2, 3, 2, 2]
charitably	1.4	0.66332	[1, 2, 1, 2, 2, 1, 0, 1, 2, 2]
charities	2.2	0.6	[3, 3, 2, 2, 1, 2, 2, 3, 2, 2]
charity	1.8	0.87178	[1, 3, 2, 2, 2, 1, 2, 0, 2, 3]
charm	1.7	0.78102	[3, 1, 1, 3, 2, 2, 1, 1, 1, 2]
charmed	2.0	0.63246	[3, 1, 2, 2, 2, 3, 1, 2, 2, 2]
charmer	1.9	0.53852	[3, 2, 2, 2, 2, 2, 1, 1, 2, 2]
charmers	2.1	0.83066	[2, 1, 2, 2, 4, 3, 2, 1, 2, 2]
charmeuse	0.3	0.78102	[0, 0, 0, 1, 0, 2, 1, 0, -1, 0]
charmeuses	0.4	0.66332	[0, 0, 1, 0, 1, 0, 0, 0, 0, 2]
charming	2.8	0.4	[3, 3, 3, 3, 3, 3, 2, 3, 2, 3]
charminger	1.5	0.67082	[2, 3, 1, 2, 1, 1, 2, 1, 1, 1]
charmingest	2.4	0.66332	[2, 3, 3, 1, 3, 2, 3, 3, 2, 2]
charmingly	2.2	0.87178	[2, 2, 2, 1, 2, 2, 3, 3, 4, 1]
charmless	-1.8	0.87178	[-3, -1, -3, -1, -1, -1, -2, -1, -3, -2]
charms	1.9	0.7	[1, 2, 3, 2, 1, 2, 3, 1, 2, 2]
chastise	-2.5	0.92195	[-4, -3, -2, -1, -4, -3, -2, -2, -2, -2]
chastised	-2.2	1.16619	[-2, -3, -2, -4, -1, -1, -3, 0, -3, -3]
chastises	-1.7	1.61555	[-3, -3, -3, -1, 1, -2, 1, -1, -2, -4]
chastising	-1.7	0.78102	[-2, -3, -2, -2, -2, 0, -1, -1, -2, -2]
cheat	-2.0	0.7746	[-2, -3, -3, -2, -2, -1, -1, -1, -2, -3]
cheated	-2.3	0.64031	[-2, -4, -2, -2, -2, -2, -3, -2, -2, -2]
cheater	-2.5	0.67082	[-2, -4, -2, -3, -2, -2, -3, -2, -3, -2]
cheaters	-1.9	0.83066	[-2, -2, -2, -1, -1, -4, -2, -1, -2, -2]
cheating	-2.6	0.91652	[-2, -3, -3, -2, -4, -4, -3, -2, -1, -2]
cheats	-1.8	0.6	[-3, -1, -2, -1, -2, -1, -2, -2, -2, -2]
cheer	2.3	0.64031	[2, 1, 2, 2, 2, 3, 3, 3, 2, 3]
cheered	2.3	0.78102	[2, 3, 3, 4, 2, 1, 2, 2, 2, 2]
cheerer	1.7	0.45826	[1, 2, 2, 2, 1, 1, 2, 2, 2, 2]
cheerers	1.8	0.87178	[2, 2, 3, 2, 1, 2, 0, 1, 3, 2]
cheerful	2.5	0.67082	[3, 2, 3, 2, 2, 2, 4, 2, 3, 2]
cheerfuller	1.9	0.83066	[3, 3, 2, 3, 2, 1, 1, 2, 1, 1]
cheerfullest	3.2	0.87178	[4, 4, 4, 4, 3, 2, 2, 3, 2, 4]
cheerfully	2.1	0.83066	[3, 2, 2, 2, 1, 3, 1, 3, 1, 3]
cheerfulness	2.1	0.9434	[3, 2, 1, 2, 3, 4, 1, 2, 1, 2]
cheerier	2.6	0.4899	[2, 2, 3, 3, 2, 3, 3, 2, 3, 3]
cheeriest	2.2	0.6	[3, 2, 3, 1, 2, 2, 3, 2, 2, 2]
cheerily	2.5	0.67082	[3, 3, 2, 3, 2, 4, 2, 2, 2, 2]
cheeriness	2.5	0.67082	[3, 2, 4, 2, 3, 2, 3, 2, 2, 2]
cheering	2.3	0.64031	[3, 3, 2, 1, 3, 2, 2, 2, 3, 2]
cheerio	1.2	0.6	[2, 1, 1, 1, 2, 1, 1, 1, 2, 0]
cheerlead	1.7	0.78102	[1, 2, 0, 2, 2, 2, 2, 3, 1, 2]
cheerleader	0.9	0.9434	[1, 1, 0, 2, 1, 0, 0, 1, 0, 3]
cheerleaders	1.2	1.07703	[2, 0, 0, 1, 1, 0, 3, 3, 1, 1]
cheerleading	1.2	1.07703	[2, 2, 0, 0, 1, 0, 3, 2, 0, 2]
cheerleads	1.2	1.07703	[2, 3, 0, 3, 1, 0, 0, 1, 1, 1]
cheerled	1.5	1.11803	[0, 2, 1, 4, 2, 2, 2, 1, 1, 0]
cheerless	-1.7	1.1	[-2, -3, -2, -2, -3, -2, -1, -1, 1, -2]
cheerlessly	-0.8	1.98997	[-2, 4, -1, -2, -1, -2, -2, -2, 2, -2]
cheerlessness	-1.7	1.48661	[-2, -1, -2, -3, -2, -4, -1, 2, -2, -2]
cheerly	2.4	0.66332	[2, 2, 3, 2, 2, 3, 4, 2, 2, 2]
cheers	2.1	1.3	[2, 2, 1, 3, 2, 3, 3, 4, -1, 2]
cheery	2.6	0.66332	[3, 2, 2, 3, 2, 3, 4, 2, 3, 2]
cherish	1.6	1.49666	[0, 3, 3, 3, 2, 2, 2, 1, -2, 2]
cherishable	2.0	1.41421	[-2, 2, 2, 2, 3, 2, 3, 3, 2, 3]
cherished	2.3	0.64031	[3, 2, 2, 3, 2, 2, 1, 3, 2, 3]
cherisher	2.2	0.4	[2, 2, 3, 2, 2, 2, 2, 3, 2, 2]
cherishers	1.9	0.7	[3, 3, 2, 2, 1, 1, 2, 2, 2, 1]
cherishes	2.2	0.74833	[2, 2, 3, 2, 2, 2, 2, 4, 2, 1]
cherishing	2.0	0.7746	[3, 3, 2, 2, 1, 2, 1, 3, 2, 1]
chic	1.1	1.3	[1, 2, 2, -2, 2, 0, 1, 1, 3, 1]
childish	-1.2	0.74833	[-1, -1, -2, -3, -1, 0, -1, -1, -1, -1]
chilling	-0.1	1.92094	[3, -2, 0, 1, -2, -2, -1, -2, 1, 3]
choke	-2.5	0.92195	[-1, -2, -3, -3, -2, -4, -2, -4, -2, -2]
choked	-2.1	1.3	[-4, -3, 0, -2, -1, -3, -3, -2, 0, -3]
chokes	-2.0	0.89443	[-4, -3, -1, -2, -1, -2, -2, -2, -1, -2]
choking	-2.0	1.26491	[-4, -2, -2, -3, -2, -2, -3, -1, 1, -2]
chuckle	1.7	0.45826	[2, 1, 2, 2, 2, 2, 1, 1, 2, 2]
chuckled	1.2	0.9798	[2, 2, 1, 1, 2, 0, 1, 2, -1, 2]
chucklehead	-1.9	0.53852	[-2, -2, -1, -3, -2, -2, -2, -2, -1, -2]
chuckleheaded	-1.3	1.84662	[-3, -4, -2, 0, 3, -1, -2, 0, -2, -2]
chuckleheads	-1.1	0.9434	[-1, -2, 0, -1, -1, -3, 0, 0, -2, -1]
chuckler	0.8	1.07703	[2, 1, -1, 0, 2, 1, 1, 2, -1, 1]
chucklers	1.2	0.87178	[1, 1, 2, 3, 1, 0, 1, 0, 2, 1]
chuckles	1.1	1.13578	[2, 2, -1, 1, 2, 1, 1, 2, -1, 2]
chucklesome	1.1	0.53852	[1, 1, 2, 1, 1, 1, 0, 2, 1, 1]
chuckling	1.4	0.4899	[1, 2, 1, 2, 1, 1, 2, 2, 1, 1]
chucklingly	1.2	0.4	[1, 1, 1, 1, 2, 1, 1, 1, 2, 1]
clarifies	0.9	1.13578	[-2, 1, 0, 2, 1, 2, 2, 1, 1, 1]
clarity	1.7	0.78102	[2, 1, 2, 3, 3, 1, 1, 2, 1, 1]
classy	1.9	0.53852	[1, 2, 2, 1, 3, 2, 2, 2, 2, 2]
clean	1.7	0.78102	[3, 1, 2, 1, 2, 1, 3, 2, 1, 1]
cleaner	0.7	0.78102	[1, 0, 1, 0, 0, 0, 2, 1, 2, 0]
clear	1.6	1.2	[2, 1, 1, 0, 3, 1, 2, 4, 2, 0]
cleared	0.4	0.4899	[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]
clearly	1.7	0.78102	[2, 2, 2, 2, 1, 2, 0, 2, 1, 3]
clears	0.3	0.78102	[0, 1, 0, 0, 0, -1, 1, 2, 0, 0]
clever	2.0	0.7746	[2, 1, 2, 2, 2, 1, 3, 1, 3, 3]
cleverer	2.0	0.44721	[2, 2, 2, 3, 2, 2, 1, 2, 2, 2]
cleverest	2.6	0.91652	[4, 3, 2, 2, 4, 3, 2, 1, 2, 3]
cleverish	1.0	1.18322	[1, 1, 1, 1, 1, 1, 2, 1, -2, 3]
cleverly	2.3	0.45826	[2, 3, 2, 2, 2, 3, 2, 2, 3, 2]
cleverness	2.3	0.9	[2, 4, 2, 2, 1, 3, 3, 3, 1, 2]
clevernesses	1.4	0.66332	[1, 1, 1, 2, 2, 2, 2, 0, 2, 1]
clouded	-0.2	0.9798	[-2, 0, 2, 0, 0, -1, 0, -1, 0, 0]
clueless	-1.5	0.5	[-1, -2, -1, -2, -2, -1, -1, -1, -2, -2]
cock	-0.6	1.49666	[0, 0, -4, 0, 0, 1, 0, -3, 0, 0]
cocksucker	-3.1	0.83066	[-3, -4, -2, -2, -4, -4, -4, -2, -3, -3]
cocksuckers	-2.6	1.42829	[-4, -3, -4, -3, -3, 1, -3, -1, -3, -3]
cocky	-0.5	1.0247	[2, 0, -1, 0, -1, -2, 0, -1, -1, -1]
coerced	-1.5	0.67082	[-1, -2, -2, -2, -1, 0, -1, -2, -2, -2]
collapse	-2.2	0.87178	[-3, -1, -2, -4, -3, -2, -2, -2, -1, -2]
collapsed	-1.1	1.64012	[-1, -2, -2, -1, -2, -2, 2, 2, -3, -2]
collapses	-1.2	0.87178	[-2, -1, -2, 0, -2, 0, 0, -2, -1, -2]
collapsing	-1.2	0.6	[-1, -1, -2, -2, -2, -1, 0, -1, -1, -1]
collide	-0.3	1.61555	[-3, 0, -1, 3, 0, -1, -1, 2, -1, -1]
collides	-1.1	1.22066	[-2, -2, -1, -1, 0, -2, 2, -2, -1, -2]
colliding	-0.5	1.36015	[-2, 2, -1, -1, 0, -1, -2, 2, -1, -1]
collision	-1.5	0.67082	[-1, -1, -2, -1, -2, -1, -1, -3, -2, -1]
collisions	-1.1	0.7	[0, -2, -1, 0, -1, -1, -2, -2, -1, -1]
colluding	-1.2	1.32665	[-1, -1, -2, -2, 0, -3, 2, -2, -1, -2]
combat	-1.4	1.0198	[0, -2, 0, -2, -2, -2, -1, -3, 0, -2]
combats	-0.8	1.16619	[0, -2, -3, -1, 0, 0, 0, -1, 1, -2]
comedian	1.6	1.0198	[1, 0, 2, 3, 2, 0, 3, 1, 2, 2]
comedians	1.2	1.16619	[0, 0, 0, 2, 3, 1, 3, 2, 0, 1]
comedic	1.7	0.64031	[2, 1, 1, 3, 1, 2, 2, 2, 1, 2]
comedically	2.1	0.7	[3, 2, 2, 1, 2, 3, 3, 2, 1, 2]
comedienne	0.6	0.66332	[0, 2, 1, 0, 1, 1, 0, 1, 0, 0]
comediennes	1.6	1.11355	[2, 1, 3, 0, 0, 3, 1, 1, 2, 3]
comedies	1.7	1.00499	[0, 2, 1, 3, 3, 3, 1, 1, 2, 1]
comedo	0.3	0.9	[0, 0, 0, 0, -1, 0, 2, 0, 2, 0]
comedones	-0.8	0.9798	[0, 0, 0, -1, 0, -3, 0, -1, -1, -2]
comedown	-0.8	1.07703	[-1, -1, -1, 0, -2, -1, 2, -1, -2, -1]
comedowns	-0.9	0.53852	[-1, -1, -1, -1, 0, -2, 0, -1, -1, -1]
comedy	1.5	0.67082	[1, 1, 2, 1, 3, 2, 1, 1, 2, 1]
comfort	1.5	0.67082	[1, 3, 1, 2, 1, 1, 2, 1, 1, 2]
comfortable	2.3	0.64031	[1, 2, 3, 2, 2, 3, 3, 3, 2, 2]
comfortableness	1.3	1.48661	[4, 2, 2, 3, 1, 1, 1, -1, -1, 1]
comfortably	1.8	0.74833	[1, 2, 2, 1, 3, 3, 1, 2, 1, 2]
comforted	1.8	0.6	[2, 2, 2, 0, 2, 2, 2, 2, 2, 2]
comforter	1.9	0.53852	[2, 3, 2, 2, 2, 1, 2, 2, 2, 1]
